categorie,description,detail,annee,nombre_csq
sexe,sexe,non_disponible,2021,0
age,groupe_age,00-19_ans,2022,14193
age,groupe_age,20-24_ans,2022,3381
age,groupe_age,25-34_ans,2022,14685
age,groupe_age,35-39_ans,2022,6366
age,groupe_age,40-44_ans,2022,3822
age,groupe_age,45-49_ans,2022,2240
age,groupe_age,50-54_ans,2022,1489
age,groupe_age,non_disponible,2022,0
age,groupe_age,plus_de_55_ans,2022,5163
autres_immigrants,autres_immigrants,autres_immigrants,2022,1008
immigration_economique,autres_catégories_économiques,aides_familiaux,2022,7
immigration_economique,gens_d'affaires,entrepreneurs,2022,117
immigration_economique,gens_d'affaires,investisseurs,2022,940
immigration_economique,gens_d'affaires,travailleurs_autonomes,2022,214
immigration_economique,travailleurs_qualifiés,autres_travailleurs_qualifiés,2022,0
immigration_economique,travailleurs_qualifiés,emploi_assuré,2022,0
immigration_economique,travailleurs_qualifiés,peq_travailleurs,2022,3957
immigration_economique,travailleurs_qualifiés,peq_étudiants,2022,1958
immigration_economique,travailleurs_qualifiés,programme_pilote,2022,527
immigration_economique,travailleurs_qualifiés,prtq,2022,12286
implication,type_d'implication,personne_à_charge,2022,21447
implication,type_d'implication,requérant_principal,2022,29895
mouvement_special,victimes_du_séisme_en_haïti,haïti_-_cas_humanitaires,2022,0
pays,pays_de_naissance,afghanistan,2022,919
pays,pays_de_naissance,afrique_du_sud,2022,97
pays,pays_de_naissance,albanie,2022,33
pays,pays_de_naissance,algérie,2022,2770
pays,pays_de_naissance,allemagne,2022,110
pays,pays_de_naissance,andorre,2022,0
pays,pays_de_naissance,angola,2022,223
pays,pays_de_naissance,antigua-et-barbuda,2022,0
pays,pays_de_naissance,antilles_néerlandaises,2022,0
pays,pays_de_naissance,apatrides,2022,0
pays,pays_de_naissance,arabie_saoudite,2022,256
pays,pays_de_naissance,argentine,2022,71
pays,pays_de_naissance,arménie,2022,30
pays,pays_de_naissance,aruba,2022,0
pays,pays_de_naissance,australie,2022,42
pays,pays_de_naissance,autres_afrique,2022,0
pays,pays_de_naissance,autres_asie,2022,0
pays,pays_de_naissance,autres_océanie,2022,0
pays,pays_de_naissance,autriche,2022,6
pays,pays_de_naissance,azerbaïdjan,2022,17
pays,pays_de_naissance,bahamas,2022,23
pays,pays_de_naissance,bahreïn,2022,6
pays,pays_de_naissance,bangladesh,2022,396
pays,pays_de_naissance,barbade,2022,10
pays,pays_de_naissance,belgique,2022,137
pays,pays_de_naissance,belize,2022,0
pays,pays_de_naissance,bermudes,2022,0
pays,pays_de_naissance,bhoutan,2022,0
pays,pays_de_naissance,bolivie,2022,27
pays,pays_de_naissance,bosnie-herzégovine,2022,0
pays,pays_de_naissance,botswana,2022,0
pays,pays_de_naissance,brunéi_darussalam,2022,0
pays,pays_de_naissance,brésil,2022,649
pays,pays_de_naissance,bulgarie,2022,24
pays,pays_de_naissance,burkina_faso,2022,268
pays,pays_de_naissance,burundi,2022,585
pays,pays_de_naissance,bélarus,2022,14
pays,pays_de_naissance,bénin,2022,348
pays,pays_de_naissance,cambodge,2022,55
pays,pays_de_naissance,cameroun,2022,4713
pays,pays_de_naissance,canada,2022,20
pays,pays_de_naissance,cap-vert,2022,0
pays,pays_de_naissance,chili,2022,142
pays,pays_de_naissance,chine,2022,1818
pays,pays_de_naissance,chypre,2022,0
pays,pays_de_naissance,cit._brit.,2022,0
pays,pays_de_naissance,colombie,2022,1943
pays,pays_de_naissance,congo,2022,164
pays,pays_de_naissance,corée_du_nord,2022,0
pays,pays_de_naissance,corée_du_sud,2022,129
pays,pays_de_naissance,costa_rica,2022,58
pays,pays_de_naissance,croatie,2022,7
pays,pays_de_naissance,cuba,2022,413
pays,pays_de_naissance,curaçao,2022,0
pays,pays_de_naissance,côte_d'ivoire,2022,1252
pays,pays_de_naissance,danemark,2022,8
pays,pays_de_naissance,djibouti,2022,85
pays,pays_de_naissance,dominique,2022,0
pays,pays_de_naissance,el_salvador,2022,262
pays,pays_de_naissance,erreur!,2022,0
pays,pays_de_naissance,espagne,2022,83
pays,pays_de_naissance,estonie,2022,0
pays,pays_de_naissance,falkland,2022,0
pays,pays_de_naissance,fidji,2022,0
pays,pays_de_naissance,finlande,2022,7
pays,pays_de_naissance,france,2022,3982
pays,pays_de_naissance,gabon,2022,81
pays,pays_de_naissance,gambie,2022,21
pays,pays_de_naissance,ghana,2022,90
pays,pays_de_naissance,gibraltar,2022,0
pays,pays_de_naissance,grenade,2022,9
pays,pays_de_naissance,grèce,2022,28
pays,pays_de_naissance,guadeloupe,2022,31
pays,pays_de_naissance,guatemala,2022,122
pays,pays_de_naissance,guinée,2022,400
pays,pays_de_naissance,guinée-bissau,2022,0
pays,pays_de_naissance,guinée_équatoriale,2022,0
pays,pays_de_naissance,guyana,2022,6
pays,pays_de_naissance,guyane_française,2022,9
pays,pays_de_naissance,géorgie,2022,6
pays,pays_de_naissance,haïti,2022,3690
pays,pays_de_naissance,honduras,2022,111
pays,pays_de_naissance,hong_kong,2022,37
pays,pays_de_naissance,hongrie,2022,16
pays,pays_de_naissance,inde,2022,2433
pays,pays_de_naissance,indonésie,2022,43
pays,pays_de_naissance,iran,2022,1053
pays,pays_de_naissance,iraq,2022,119
pays,pays_de_naissance,irlande,2022,14
pays,pays_de_naissance,islande,2022,0
pays,pays_de_naissance,israël,2022,56
pays,pays_de_naissance,italie,2022,96
pays,pays_de_naissance,jamaïque,2022,49
pays,pays_de_naissance,japon,2022,57
pays,pays_de_naissance,"jersey,_bailliage_de",2022,0
pays,pays_de_naissance,jordanie,2022,78
pays,pays_de_naissance,kazakhstan,2022,15
pays,pays_de_naissance,kenya,2022,40
pays,pays_de_naissance,kirghizistan,2022,18
pays,pays_de_naissance,kosovo,2022,6
pays,pays_de_naissance,koweït,2022,47
pays,pays_de_naissance,laos,2022,0
pays,pays_de_naissance,lesotho,2022,0
pays,pays_de_naissance,lettonie,2022,9
pays,pays_de_naissance,liban,2022,1451
pays,pays_de_naissance,libye,2022,125
pays,pays_de_naissance,libéria,2022,27
pays,pays_de_naissance,lituanie,2022,8
pays,pays_de_naissance,luxembourg,2022,8
pays,pays_de_naissance,macao,2022,0
pays,pays_de_naissance,macédoine,2022,6
pays,pays_de_naissance,madagascar,2022,227
pays,pays_de_naissance,malaisie,2022,13
pays,pays_de_naissance,malawi,2022,27
pays,pays_de_naissance,maldives,2022,0
pays,pays_de_naissance,mali,2022,173
pays,pays_de_naissance,malte,2022,0
pays,pays_de_naissance,maroc,2022,2214
pays,pays_de_naissance,martinique,2022,21
pays,pays_de_naissance,maurice,2022,192
pays,pays_de_naissance,mauritanie,2022,85
pays,pays_de_naissance,mayotte,2022,0
pays,pays_de_naissance,mexique,2022,1429
pays,pays_de_naissance,micronésie,2022,0
pays,pays_de_naissance,moldova,2022,119
pays,pays_de_naissance,monaco,2022,5
pays,pays_de_naissance,mongolie,2022,14
pays,pays_de_naissance,monténégro,2022,0
pays,pays_de_naissance,mozambique,2022,0
pays,pays_de_naissance,myanmar,2022,7
pays,pays_de_naissance,namibie,2022,7
pays,pays_de_naissance,nicaragua,2022,92
pays,pays_de_naissance,niger,2022,43
pays,pays_de_naissance,nigéria,2022,583
pays,pays_de_naissance,norvège,2022,6
pays,pays_de_naissance,nouvelle-calédonie,2022,20
pays,pays_de_naissance,nouvelle-zélande,2022,6
pays,pays_de_naissance,népal,2022,13
pays,pays_de_naissance,oman,2022,0
pays,pays_de_naissance,ouganda,2022,105
pays,pays_de_naissance,ouzbékistan,2022,9
pays,pays_de_naissance,pakistan,2022,563
pays,pays_de_naissance,palestine,2022,31
pays,pays_de_naissance,panama,2022,9
pays,pays_de_naissance,papouasie-nouvelle-guinée,2022,0
pays,pays_de_naissance,paraguay,2022,0
pays,pays_de_naissance,pays-bas,2022,25
pays,pays_de_naissance,philippines,2022,426
pays,pays_de_naissance,pologne,2022,40
pays,pays_de_naissance,polynésie_française,2022,23
pays,pays_de_naissance,porto_rico,2022,5
pays,pays_de_naissance,portugal,2022,32
pays,pays_de_naissance,pérou,2022,291
pays,pays_de_naissance,qatar,2022,27
pays,pays_de_naissance,roumanie,2022,119
pays,pays_de_naissance,royaume-uni,2022,150
pays,pays_de_naissance,russie,2022,164
pays,pays_de_naissance,rwanda,2022,429
pays,pays_de_naissance,rép._centrafricaine,2022,444
pays,pays_de_naissance,rép._dominicaine,2022,322
pays,pays_de_naissance,rép._du_soudan_du_sud,2022,0
pays,pays_de_naissance,rép._dém._du_congo,2022,1428
pays,pays_de_naissance,rép._tchèque,2022,13
pays,pays_de_naissance,réunion,2022,38
pays,pays_de_naissance,sahara_occidental,2022,0
pays,pays_de_naissance,saint-kitts-et-nevis,2022,0
pays,pays_de_naissance,saint-marin,2022,0
pays,pays_de_naissance,saint-martin,2022,0
pays,pays_de_naissance,saint-pierre-et-miquelon,2022,0
pays,pays_de_naissance,saint-vincent-et-les_grenadines,2022,29
pays,pays_de_naissance,sainte-lucie,2022,10
pays,pays_de_naissance,samoa,2022,0
pays,pays_de_naissance,sao_tomé-et-principe,2022,0
pays,pays_de_naissance,serbie,2022,12
pays,pays_de_naissance,serbie-et-monténégro,2022,0
pays,pays_de_naissance,seychelles,2022,0
pays,pays_de_naissance,sierra_leone,2022,10
pays,pays_de_naissance,singapour,2022,19
pays,pays_de_naissance,slovaquie,2022,8
pays,pays_de_naissance,slovénie,2022,0
pays,pays_de_naissance,somalie,2022,12
pays,pays_de_naissance,soudan,2022,39
pays,pays_de_naissance,sri_lanka,2022,190
pays,pays_de_naissance,suisse,2022,62
pays,pays_de_naissance,suriname,2022,0
pays,pays_de_naissance,suède,2022,8
pays,pays_de_naissance,swaziland,2022,0
pays,pays_de_naissance,syrie,2022,846
pays,pays_de_naissance,sénégal,2022,566
pays,pays_de_naissance,tadjikistan,2022,67
pays,pays_de_naissance,tanzanie,2022,173
pays,pays_de_naissance,taïwan,2022,33
pays,pays_de_naissance,tchad,2022,234
pays,pays_de_naissance,tchécoslovaquie,2022,0
pays,pays_de_naissance,thaïlande,2022,64
pays,pays_de_naissance,tibet,2022,0
pays,pays_de_naissance,timor-leste,2022,0
pays,pays_de_naissance,togo,2022,528
pays,pays_de_naissance,tonga,2022,0
pays,pays_de_naissance,trinité-et-tobago,2022,9
pays,pays_de_naissance,tunisie,2022,2114
pays,pays_de_naissance,turkménistan,2022,0
pays,pays_de_naissance,turquie,2022,176
pays,pays_de_naissance,ukraine,2022,175
pays,pays_de_naissance,union_soviétique,2022,62
pays,pays_de_naissance,uruguay,2022,6
pays,pays_de_naissance,vanuatu,2022,0
pays,pays_de_naissance,venezuela,2022,458
pays,pays_de_naissance,vietnam,2022,408
pays,pays_de_naissance,wallis-et-futuna,2022,0
pays,pays_de_naissance,yougoslavie,2022,0
pays,pays_de_naissance,yémen,2022,50
pays,pays_de_naissance,z_-_non_disponible,2022,0
pays,pays_de_naissance,zambie,2022,0
pays,pays_de_naissance,zimbabwe,2022,42
pays,pays_de_naissance,égypte,2022,285
pays,pays_de_naissance,émirats_arabes_unis,2022,90
pays,pays_de_naissance,équateur,2022,79
pays,pays_de_naissance,érythrée,2022,103
pays,pays_de_naissance,états-unis,2022,1012
pays,pays_de_naissance,éthiopie,2022,39
pays,pays_de_naissance,île_de_noël,2022,0
pays,pays_de_naissance,îles_caïmanes,2022,0
pays,pays_de_naissance,îles_comores,2022,13
pays,pays_de_naissance,îles_du_pacifique,2022,0
pays,pays_de_naissance,îles_mariannes_du_nord,2022,0
pays,pays_de_naissance,îles_marshall,2022,0
pays,pays_de_naissance,îles_salomon,2022,0
pays,pays_de_naissance,îles_turques_et_caïques,2022,0
pays,pays_de_naissance,îles_vierges_américaines,2022,0
refugies,réfugiés_reconnus_sur_place,famille_sur_place_d'un_réfugié_reconnu_sur_place,2022,374
refugies,réfugiés_reconnus_sur_place,famille_à_l'étranger_d'un_réfugié_reconnu_sur_place,2022,2047
refugies,réfugiés_reconnus_sur_place,réfugiés_reconnus_sur_place,2022,7937
refugies,réfugiés_sélectionnés_à_l'étranger,parrainage,2022,1511
refugies,réfugiés_sélectionnés_à_l'étranger,réfugiés_pris_en_charge_par_l'état,2022,1873
regroupement_familial,regroupement_familial,regroupement_familial,2022,16586
sexe,sexe,femmes,2022,26534
sexe,sexe,hommes,2022,24808
sexe,sexe,non_disponible,2022,0
age,groupe_age,00-19_ans,2023,19481
age,groupe_age,20-24_ans,2023,4370
age,groupe_age,25-34_ans,2023,22116
age,groupe_age,35-39_ans,2023,8790
age,groupe_age,40-44_ans,2023,5104
age,groupe_age,45-49_ans,2023,2807
age,groupe_age,50-54_ans,2023,1655
age,groupe_age,non_disponible,2023,0
age,groupe_age,plus_de_55_ans,2023,5416
autres_immigrants,autres_immigrants,autres_immigrants,2023,1248
immigration_economique,autres_catégories_économiques,aides_familiaux,2023,7
immigration_economique,gens_d'affaires,entrepreneurs,2023,22
immigration_economique,gens_d'affaires,investisseurs,2023,967
immigration_economique,gens_d'affaires,travailleurs_autonomes,2023,124
immigration_economique,travailleurs_qualifiés,autres_travailleurs_qualifiés,2023,0
immigration_economique,travailleurs_qualifiés,emploi_assuré,2023,0
immigration_economique,travailleurs_qualifiés,peq_travailleurs,2023,5670
immigration_economique,travailleurs_qualifiés,peq_étudiants,2023,3643
immigration_economique,travailleurs_qualifiés,programme_pilote,2023,1490
immigration_economique,travailleurs_qualifiés,prtq,2023,25040
implication,type_d'implication,personne_à_charge,2023,30499
implication,type_d'implication,requérant_principal,2023,39243
mouvement_special,victimes_du_séisme_en_haïti,haïti_-_cas_humanitaires,2023,0
pays,pays_de_naissance,afghanistan,2023,492
pays,pays_de_naissance,afrique_du_sud,2023,87
pays,pays_de_naissance,albanie,2023,74
pays,pays_de_naissance,algérie,2023,4137
pays,pays_de_naissance,allemagne,2023,116
pays,pays_de_naissance,andorre,2023,0
pays,pays_de_naissance,angola,2023,209
pays,pays_de_naissance,antigua-et-barbuda,2023,0
pays,pays_de_naissance,antilles_néerlandaises,2023,0
pays,pays_de_naissance,apatrides,2023,0
pays,pays_de_naissance,arabie_saoudite,2023,258
pays,pays_de_naissance,argentine,2023,64
pays,pays_de_naissance,arménie,2023,41
pays,pays_de_naissance,aruba,2023,0
pays,pays_de_naissance,australie,2023,45
pays,pays_de_naissance,autres_afrique,2023,0
pays,pays_de_naissance,autres_asie,2023,0
pays,pays_de_naissance,autres_océanie,2023,0
pays,pays_de_naissance,autriche,2023,12
pays,pays_de_naissance,azerbaïdjan,2023,16
pays,pays_de_naissance,bahamas,2023,20
pays,pays_de_naissance,bahreïn,2023,0
pays,pays_de_naissance,bangladesh,2023,422
pays,pays_de_naissance,barbade,2023,12
pays,pays_de_naissance,belgique,2023,272
pays,pays_de_naissance,belize,2023,0
pays,pays_de_naissance,bermudes,2023,0
pays,pays_de_naissance,bhoutan,2023,0
pays,pays_de_naissance,bolivie,2023,23
pays,pays_de_naissance,bosnie-herzégovine,2023,10
pays,pays_de_naissance,botswana,2023,0
pays,pays_de_naissance,brunéi_darussalam,2023,0
pays,pays_de_naissance,brésil,2023,952
pays,pays_de_naissance,bulgarie,2023,27
pays,pays_de_naissance,burkina_faso,2023,313
pays,pays_de_naissance,burundi,2023,638
pays,pays_de_naissance,bélarus,2023,31
pays,pays_de_naissance,bénin,2023,552
pays,pays_de_naissance,cambodge,2023,54
pays,pays_de_naissance,cameroun,2023,11787
pays,pays_de_naissance,canada,2023,34
pays,pays_de_naissance,cap-vert,2023,0
pays,pays_de_naissance,chili,2023,211
pays,pays_de_naissance,chine,2023,1993
pays,pays_de_naissance,chypre,2023,0
pays,pays_de_naissance,cit._brit.,2023,0
pays,pays_de_naissance,colombie,2023,2285
pays,pays_de_naissance,congo,2023,218
pays,pays_de_naissance,corée_du_nord,2023,0
pays,pays_de_naissance,corée_du_sud,2023,159
pays,pays_de_naissance,costa_rica,2023,44
pays,pays_de_naissance,croatie,2023,0
pays,pays_de_naissance,cuba,2023,515
pays,pays_de_naissance,curaçao,2023,0
pays,pays_de_naissance,côte_d'ivoire,2023,1944
pays,pays_de_naissance,danemark,2023,7
pays,pays_de_naissance,djibouti,2023,79
pays,pays_de_naissance,dominique,2023,0
pays,pays_de_naissance,el_salvador,2023,168
pays,pays_de_naissance,erreur!,2023,0
pays,pays_de_naissance,espagne,2023,107
pays,pays_de_naissance,estonie,2023,0
pays,pays_de_naissance,falkland,2023,0
pays,pays_de_naissance,fidji,2023,0
pays,pays_de_naissance,finlande,2023,5
pays,pays_de_naissance,france,2023,6394
pays,pays_de_naissance,gabon,2023,109
pays,pays_de_naissance,gambie,2023,29
pays,pays_de_naissance,ghana,2023,111
pays,pays_de_naissance,gibraltar,2023,0
pays,pays_de_naissance,grenade,2023,11
pays,pays_de_naissance,grèce,2023,29
pays,pays_de_naissance,guadeloupe,2023,45
pays,pays_de_naissance,guatemala,2023,107
pays,pays_de_naissance,guinée,2023,486
pays,pays_de_naissance,guinée-bissau,2023,0
pays,pays_de_naissance,guinée_équatoriale,2023,0
pays,pays_de_naissance,guyana,2023,9
pays,pays_de_naissance,guyane_française,2023,16
pays,pays_de_naissance,géorgie,2023,0
pays,pays_de_naissance,haïti,2023,4114
pays,pays_de_naissance,honduras,2023,138
pays,pays_de_naissance,hong_kong,2023,36
pays,pays_de_naissance,hongrie,2023,29
pays,pays_de_naissance,inde,2023,2507
pays,pays_de_naissance,indonésie,2023,62
pays,pays_de_naissance,iran,2023,1388
pays,pays_de_naissance,iraq,2023,83
pays,pays_de_naissance,irlande,2023,17
pays,pays_de_naissance,islande,2023,5
pays,pays_de_naissance,israël,2023,55
pays,pays_de_naissance,italie,2023,111
pays,pays_de_naissance,jamaïque,2023,37
pays,pays_de_naissance,japon,2023,60
pays,pays_de_naissance,"jersey,_bailliage_de",2023,0
pays,pays_de_naissance,jordanie,2023,63
pays,pays_de_naissance,kazakhstan,2023,34
pays,pays_de_naissance,kenya,2023,43
pays,pays_de_naissance,kirghizistan,2023,6
pays,pays_de_naissance,kosovo,2023,7
pays,pays_de_naissance,koweït,2023,32
pays,pays_de_naissance,laos,2023,9
pays,pays_de_naissance,lesotho,2023,0
pays,pays_de_naissance,lettonie,2023,0
pays,pays_de_naissance,liban,2023,1269
pays,pays_de_naissance,libye,2023,98
pays,pays_de_naissance,libéria,2023,47
pays,pays_de_naissance,lituanie,2023,5
pays,pays_de_naissance,luxembourg,2023,10
pays,pays_de_naissance,macao,2023,0
pays,pays_de_naissance,macédoine,2023,0
pays,pays_de_naissance,madagascar,2023,562
pays,pays_de_naissance,malaisie,2023,23
pays,pays_de_naissance,malawi,2023,13
pays,pays_de_naissance,maldives,2023,0
pays,pays_de_naissance,mali,2023,285
pays,pays_de_naissance,malte,2023,0
pays,pays_de_naissance,maroc,2023,3212
pays,pays_de_naissance,martinique,2023,29
pays,pays_de_naissance,maurice,2023,528
pays,pays_de_naissance,mauritanie,2023,79
pays,pays_de_naissance,mayotte,2023,5
pays,pays_de_naissance,mexique,2023,1936
pays,pays_de_naissance,micronésie,2023,0
pays,pays_de_naissance,moldova,2023,101
pays,pays_de_naissance,monaco,2023,10
pays,pays_de_naissance,mongolie,2023,0
pays,pays_de_naissance,monténégro,2023,0
pays,pays_de_naissance,mozambique,2023,0
pays,pays_de_naissance,myanmar,2023,28
pays,pays_de_naissance,namibie,2023,7
pays,pays_de_naissance,nicaragua,2023,173
pays,pays_de_naissance,niger,2023,85
pays,pays_de_naissance,nigéria,2023,472
pays,pays_de_naissance,norvège,2023,0
pays,pays_de_naissance,nouvelle-calédonie,2023,24
pays,pays_de_naissance,nouvelle-zélande,2023,13
pays,pays_de_naissance,népal,2023,14
pays,pays_de_naissance,oman,2023,19
pays,pays_de_naissance,ouganda,2023,75
pays,pays_de_naissance,ouzbékistan,2023,8
pays,pays_de_naissance,pakistan,2023,570
pays,pays_de_naissance,palestine,2023,43
pays,pays_de_naissance,panama,2023,21
pays,pays_de_naissance,papouasie-nouvelle-guinée,2023,0
pays,pays_de_naissance,paraguay,2023,6
pays,pays_de_naissance,pays-bas,2023,33
pays,pays_de_naissance,philippines,2023,681
pays,pays_de_naissance,pologne,2023,22
pays,pays_de_naissance,polynésie_française,2023,22
pays,pays_de_naissance,porto_rico,2023,0
pays,pays_de_naissance,portugal,2023,39
pays,pays_de_naissance,pérou,2023,250
pays,pays_de_naissance,qatar,2023,25
pays,pays_de_naissance,roumanie,2023,141
pays,pays_de_naissance,royaume-uni,2023,188
pays,pays_de_naissance,russie,2023,164
pays,pays_de_naissance,rwanda,2023,482
pays,pays_de_naissance,rép._centrafricaine,2023,180
pays,pays_de_naissance,rép._dominicaine,2023,323
pays,pays_de_naissance,rép._du_soudan_du_sud,2023,0
pays,pays_de_naissance,rép._dém._du_congo,2023,1485
pays,pays_de_naissance,rép._tchèque,2023,5
pays,pays_de_naissance,réunion,2023,62
pays,pays_de_naissance,sahara_occidental,2023,0
pays,pays_de_naissance,saint-kitts-et-nevis,2023,0
pays,pays_de_naissance,saint-marin,2023,0
pays,pays_de_naissance,saint-martin,2023,0
pays,pays_de_naissance,saint-pierre-et-miquelon,2023,0
pays,pays_de_naissance,saint-vincent-et-les_grenadines,2023,27
pays,pays_de_naissance,sainte-lucie,2023,8
pays,pays_de_naissance,samoa,2023,0
pays,pays_de_naissance,sao_tomé-et-principe,2023,0
pays,pays_de_naissance,serbie,2023,12
pays,pays_de_naissance,serbie-et-monténégro,2023,0
pays,pays_de_naissance,seychelles,2023,0
pays,pays_de_naissance,sierra_leone,2023,14
pays,pays_de_naissance,singapour,2023,12
pays,pays_de_naissance,slovaquie,2023,6
pays,pays_de_naissance,slovénie,2023,0
pays,pays_de_naissance,somalie,2023,6
pays,pays_de_naissance,soudan,2023,67
pays,pays_de_naissance,sri_lanka,2023,142
pays,pays_de_naissance,suisse,2023,59
pays,pays_de_naissance,suriname,2023,0
pays,pays_de_naissance,suède,2023,19
pays,pays_de_naissance,swaziland,2023,0
pays,pays_de_naissance,syrie,2023,953
pays,pays_de_naissance,sénégal,2023,788
pays,pays_de_naissance,tadjikistan,2023,12
pays,pays_de_naissance,tanzanie,2023,78
pays,pays_de_naissance,taïwan,2023,61
pays,pays_de_naissance,tchad,2023,182
pays,pays_de_naissance,tchécoslovaquie,2023,0
pays,pays_de_naissance,thaïlande,2023,52
pays,pays_de_naissance,tibet,2023,0
pays,pays_de_naissance,timor-leste,2023,0
pays,pays_de_naissance,togo,2023,779
pays,pays_de_naissance,tonga,2023,0
pays,pays_de_naissance,trinité-et-tobago,2023,15
pays,pays_de_naissance,tunisie,2023,4130
pays,pays_de_naissance,turkménistan,2023,0
pays,pays_de_naissance,turquie,2023,875
pays,pays_de_naissance,ukraine,2023,148
pays,pays_de_naissance,union_soviétique,2023,41
pays,pays_de_naissance,uruguay,2023,7
pays,pays_de_naissance,vanuatu,2023,0
pays,pays_de_naissance,venezuela,2023,481
pays,pays_de_naissance,vietnam,2023,454
pays,pays_de_naissance,wallis-et-futuna,2023,0
pays,pays_de_naissance,yougoslavie,2023,0
pays,pays_de_naissance,yémen,2023,85
pays,pays_de_naissance,z_-_non_disponible,2023,17
pays,pays_de_naissance,zambie,2023,12
pays,pays_de_naissance,zimbabwe,2023,48
pays,pays_de_naissance,égypte,2023,286
pays,pays_de_naissance,émirats_arabes_unis,2023,168
pays,pays_de_naissance,équateur,2023,82
pays,pays_de_naissance,érythrée,2023,50
pays,pays_de_naissance,états-unis,2023,928
pays,pays_de_naissance,éthiopie,2023,66
pays,pays_de_naissance,île_de_noël,2023,5
pays,pays_de_naissance,îles_caïmanes,2023,0
pays,pays_de_naissance,îles_comores,2023,12
pays,pays_de_naissance,îles_du_pacifique,2023,0
pays,pays_de_naissance,îles_mariannes_du_nord,2023,0
pays,pays_de_naissance,îles_marshall,2023,0
pays,pays_de_naissance,îles_salomon,2023,0
pays,pays_de_naissance,îles_turques_et_caïques,2023,0
pays,pays_de_naissance,îles_vierges_américaines,2023,0
refugies,réfugiés_reconnus_sur_place,famille_sur_place_d'un_réfugié_reconnu_sur_place,2023,333
refugies,réfugiés_reconnus_sur_place,famille_à_l'étranger_d'un_réfugié_reconnu_sur_place,2023,1552
refugies,réfugiés_reconnus_sur_place,réfugiés_reconnus_sur_place,2023,9741
refugies,réfugiés_sélectionnés_à_l'étranger,parrainage,2023,1169
refugies,réfugiés_sélectionnés_à_l'étranger,réfugiés_pris_en_charge_par_l'état,2023,1490
regroupement_familial,regroupement_familial,regroupement_familial,2023,17246
sexe,sexe,femmes,2023,35551
sexe,sexe,hommes,2023,34190
sexe,sexe,non_disponible,2023,0
